name,popularity,duration_ms,explicit,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Eres Lo Que Quiero,29,216480,0,2016-08-18,0.716,0.743,9,-6.328,1,0.0378,0.226,0.0,0.0942,0.845,99.993,4,33.49348449707031,22.261211395263672,-39.893497467041016,54.50236129760742,-46.54904556274414,-4.840080261230469,7.636677265167236,5.845513820648193,-34.62044143676758,17.307401657104492,6.064414978027344,21.76008415222168,-11.67356300354004,30.73900413513184,21.495216369628903,42.48083114624024,29.581010818481445,6.471229553222656,-29.377885818481445,-26.80937385559082,1.5393469333648682,32.77815628051758,-0.2392193973064422,32.3888053894043,-42.88637924194336,79.04534149169922,-34.93876266479492,54.45853805541992,38.699214935302734,4.405582427978516,12.511358261108398,17.261219024658203,-11.35473346710205,41.701778411865234,-5.822447776794434,18.090057373046875,84.04891204833984,-52.08226013183594,-2.66049599647522,56.24578094482422,13.438857078552246,-35.836944580078125,28.12346267700196,-5.627288818359375,10.154605865478516,7.517364501953125,21.826913833618164,-44.59288024902344,66.49837493896484,-3.803036212921143,-17.588407516479492,-17.066713333129883,-0.9232565760612488,-89.40037536621094,-7.149477481842041,-49.34450149536133,-7.406344890594482,-25.63898086547852,16.031848907470703,47.39508438110352,-20.234582901000977,-4.413013458251953,-30.12216567993164,19.59665870666504,-6.632596969604492,-35.76249694824219,-53.87217330932617,4.103486061096191,-22.35622978210449,-17.068397521972656,-42.09767532348633,21.88530731201172,-14.65725040435791,-16.44651985168457,-8.293669700622559,0.3342280387878418,32.90950012207031,-6.658082962036133,4.794041156768799,20.20019721984864,11.021788597106934,-48.04467391967773,-14.003829956054688,21.27565193176269,30.87584114074707,-14.938395500183104,10.442277908325195,24.86919403076172,-8.886916160583496,9.048131942749023,31.10627555847168,24.56305313110352,0.8065311312675476,34.85675430297852,46.47099304199219,-39.115867614746094,-7.753255844116211,-22.517478942871094,19.49298477172852,5.207615375518799
Gönül Der Yar Diyarı,35,188907,0,2005-01-01,0.229,0.115,2,-18.355,1,0.0383,0.953,0.0142,0.0897,0.227,79.339,1,38.47053146362305,41.650726318359375,-57.39022064208984,76.44331359863281,-44.17763900756836,9.991317749023438,9.245524406433104,6.517086982727051,-35.55720138549805,11.57451343536377,4.005557060241699,48.65400314331055,-18.696929931640625,56.597900390625,8.627439498901367,53.98128509521485,33.83926773071289,19.431575775146484,-24.922496795654297,-31.33603858947754,-7.340001583099365,42.034175872802734,-1.4972134828567505,57.54528045654297,-45.97577667236328,101.1051788330078,-62.978271484375,64.52714538574219,66.21577453613281,32.84355926513672,31.34611892700196,11.554722785949709,-9.559054374694824,34.63800430297852,-17.633546829223633,25.698719024658203,122.9035186767578,-31.64970016479492,-4.025854587554932,91.35939025878906,6.725253105163574,-40.20811080932617,27.84073257446289,-19.249412536621094,4.633229732513428,22.84861946105957,40.16202545166016,-61.232940673828125,97.86451721191406,5.129049301147461,-0.3919375538825989,-22.475202560424805,14.923784255981444,-127.38996887207033,-11.226566314697266,-71.31202697753906,6.983631134033203,-26.889617919921875,33.73793029785156,46.80772399902344,-38.07862091064453,-34.06614685058594,-32.6281852722168,43.954551696777344,-19.08300399780273,-65.02774810791016,-51.55110549926758,3.9485836029052734,-55.62578582763672,-36.9442024230957,-73.10028839111328,13.30991554260254,-42.18181610107422,-26.595333099365234,-20.29915237426757,-28.60414123535156,17.92962646484375,-11.904706001281738,-7.953543663024902,25.28667640686035,30.728317260742188,-75.65547943115234,-31.77890014648437,29.12495994567871,28.965007781982425,-27.420242309570312,15.157892227172852,32.01837539672852,-32.654396057128906,-1.6321914196014404,35.22005844116211,48.60149383544922,-5.72449254989624,27.17787742614746,71.0962142944336,-53.30836868286133,-13.19250774383545,-24.148664474487305,40.35414505004883,3.982649326324463
Senden Daha Güzel,33,249429,0,2011,0.465,0.7,4,-6.184,1,0.0424,0.0551,0.00023,0.842,0.614,177.361,4,30.89060401916504,31.82815933227539,-48.83922958374024,52.88045501708984,-58.06430435180664,10.581008911132812,5.049242496490479,8.52627944946289,-58.75362777709961,19.91156768798828,3.102695941925049,37.13274002075195,-6.235578536987305,64.99046325683594,30.055118560791016,54.83063507080078,13.528331756591797,12.908313751220703,-35.6983642578125,-34.446651458740234,9.498780250549316,10.431601524353027,-0.8233737945556641,61.733642578125,-55.66392135620117,116.06693267822266,-57.92906951904297,77.98882293701172,81.37664031982422,20.222394943237305,17.263511657714844,15.17507266998291,-7.900295734405518,53.60784912109375,4.013560771942139,12.974123001098633,125.36424255371094,-49.71440887451172,-8.661860466003418,82.94728088378906,35.92265319824219,-39.00045776367188,30.42611694335937,-25.91475486755371,2.025210380554199,15.785627365112305,51.41087341308594,-65.33206176757812,87.47763061523438,-0.0929828733205795,-20.19184875488281,-16.855772018432617,16.397544860839844,-123.95816040039062,-13.177672386169434,-68.55751037597656,8.013177871704102,-37.74993133544922,21.81432342529297,55.99528884887695,-23.52598190307617,-7.948782920837402,-33.57817077636719,44.727935791015625,-19.36637115478516,-62.91921615600586,-34.087703704833984,18.16826629638672,-37.928367614746094,-27.54328727722168,-54.37285614013672,31.65439796447754,-34.41595458984375,-48.20954132080078,1.91089415550232,-6.3568291664123535,39.49943923950195,-5.0776238441467285,-7.695478439331055,2.1843461990356445,12.202563285827637,-93.24891662597656,1.4785813093185425,24.735483169555664,34.826751708984375,-26.115686416625977,-10.220000267028809,28.91938591003418,-43.68861389160156,5.276243686676025,40.92298889160156,52.07250213623047,-7.553277015686035,34.73320388793945,76.6186294555664,-57.20415496826172,1.944989562034607,-2.605525493621826,26.63787078857422,1.7262091636657717
Sarı Kurdeleler Akustik,38,285538,0,2013,0.63,0.345,7,-8.634,0,0.0318,0.765,4.27e-06,0.411,0.596,155.082,4,21.434965133666992,36.84362030029297,-41.68897247314453,65.27574920654297,-33.520389556884766,4.274269104003906,-3.363750696182251,11.788702011108398,-39.26117706298828,8.116859436035156,5.283530235290527,30.96609306335449,-12.361908912658691,29.698091506958008,8.533141136169434,45.52915954589844,26.83590507507324,13.228008270263672,-26.71702766418457,-33.420047760009766,-3.5958807468414307,38.33650207519531,8.428817749023438,44.08668518066406,-38.03906631469727,82.62657165527344,-42.86056518554688,44.84033584594727,27.509366989135746,13.228644371032717,18.72527503967285,10.222919464111328,-5.680659770965576,29.990697860717773,-15.862234115600586,15.697113037109377,81.35104370117188,-36.22248840332031,-4.336736679077148,67.84813690185547,15.290904998779297,-38.30998229980469,20.99853706359864,-12.031588554382324,6.507767200469971,5.656179428100586,28.09062385559082,-44.169376373291016,79.32705688476562,2.028879404067993,-9.00571060180664,-17.220056533813477,3.6630263328552246,-92.92093658447266,-8.820749282836914,-52.01303863525391,-3.2506415843963623,-17.00618553161621,25.242298126220703,41.64575958251953,-23.099708557128903,-26.6490535736084,-23.678747177124023,28.75327682495117,-9.409369468688965,-45.03181076049805,-50.56424331665039,2.9113709926605225,-38.10146713256836,-17.308488845825195,-56.88941955566406,17.25621223449707,-22.49721908569336,-22.83352470397949,-11.555583953857422,-16.16786003112793,16.132192611694336,-8.087912559509277,-5.820456981658936,19.865612030029297,19.695777893066406,-52.74593353271485,-25.260791778564453,28.36982536315918,25.636058807373047,-15.686956405639648,16.341951370239258,27.95911979675293,-9.347382545471191,2.550272226333618,23.21291923522949,27.773582458496094,-6.114742755889893,32.502140045166016,51.72177505493164,-40.07281494140625,-6.075973510742188,-23.193830490112305,27.99113845825196,-0.9142083525657654
Duy Sesimi,42,253424,0,2016-12-16,0.678,0.837,1,-4.917,1,0.0507,0.479,0.0,0.186,0.664,100.007,4,43.85995101928711,24.305334091186523,-43.18042755126953,49.86957931518555,-56.26291275024414,-7.273523330688477,22.59375762939453,0.2060263156890869,-34.369285583496094,23.23640251159668,4.457898616790772,27.67171669006348,-13.795916557312012,29.720760345458984,32.54938125610352,52.64198303222656,34.90568542480469,6.397523403167725,-39.02756881713867,-29.07993507385254,4.034046649932861,32.2232780456543,-4.65058183670044,30.98406982421875,-52.58170700073242,91.29678344726562,-39.37842178344727,72.79475402832031,59.35139846801758,2.462267637252808,5.837991714477539,22.08693122863769,-17.644094467163086,48.66286849975586,-0.864111065864563,24.48149871826172,107.58493041992188,-65.70486450195312,-3.3628857135772705,68.37237548828125,10.633702278137209,-35.59226989746094,29.700279235839844,-7.380574703216553,11.05081558227539,9.952083587646484,23.974063873291016,-53.28388977050781,81.33154296875,5.4908952713012695,-21.87766456604004,-14.39091682434082,7.030219554901123,-107.46318817138672,-6.125002861022949,-56.89209747314453,-9.547847747802734,-37.92610168457031,15.664450645446776,52.76240158081055,-20.68947982788086,8.59058666229248,-45.22207260131836,16.489194869995117,-4.553581237792969,-39.966190338134766,-54.32323455810547,7.712711811065674,-22.29681968688965,-17.02935791015625,-44.71348571777344,28.162372589111328,-21.464881896972656,-19.963457107543945,-9.407405853271484,4.292896747589111,46.49320602416992,-2.1286520957946777,15.798051834106444,23.560211181640625,17.247034072875977,-59.30435562133789,-12.820183753967283,19.04110145568848,39.81639099121094,-18.27210807800293,8.984848976135254,19.49642562866211,-9.610960960388184,8.749351501464844,46.74776840209961,26.87310028076172,2.966269969940185,33.60703659057617,55.54230880737305,-48.70808410644531,-11.704183578491213,-20.681650161743164,21.84817886352539,11.731197357177734
Air Max,61,205554,1,2018-07-25,0.83,0.604,1,-7.23,0,0.425,0.35,0.0,0.098,0.517,141.987,4,33.036746978759766,28.85709381103516,-42.58306503295898,53.885684967041016,-48.9720344543457,-0.5084258913993835,11.121381759643556,1.207353591918945,-41.49386215209961,25.532245635986328,2.993666887283325,27.76790809631348,-11.924269676208496,33.85652542114258,27.36151695251465,53.13089370727539,24.81559944152832,11.179187774658203,-35.057838439941406,-33.67076110839844,1.7132374048233032,26.333330154418945,-2.533851385116577,35.98750686645508,-47.716556549072266,92.42620849609376,-36.84699630737305,64.761962890625,55.82035827636719,3.123722791671753,8.898146629333496,16.06328773498535,-12.723809242248535,46.917579650878906,-3.3670456409454346,16.98401641845703,98.43405151367188,-56.30859756469727,-5.230791091918945,69.62779235839844,18.91241836547852,-32.79283142089844,28.1479434967041,-11.596874237060549,7.873902797698975,13.386534690856934,26.96391487121582,-47.34147644042969,75.0320816040039,4.625097751617432,-19.07310676574707,-16.015583038330078,2.8749570846557617,-102.50109100341795,-3.877212524414064,-55.036582946777344,-5.5400004386901855,-33.12583923339844,16.70557975769043,50.46702575683594,-19.306903839111328,3.2143266201019287,-39.70116424560547,22.89834213256836,-7.92152214050293,-41.42681503295898,-47.967227935791016,9.22874641418457,-24.173185348510746,-18.143386840820312,-42.81689834594727,24.909955978393555,-20.72978401184082,-26.487443923950195,-8.876816749572754,0.8928194642066956,41.43283462524414,-2.0393662452697754,12.314565658569336,16.031312942504883,13.485962867736816,-59.97860336303711,-10.41282558441162,17.515010833740234,40.40119934082031,-16.59392547607422,5.976821899414063,22.49931526184082,-15.340462684631348,6.121811389923096,40.88224029541016,32.85974884033203,-0.5874518156051636,34.60661697387695,57.57494735717773,-47.34455871582031,-6.517181396484375,-17.030290603637695,18.926176071166992,9.310958862304688
Кофе,29,166893,0,2003-06-17,0.49,0.639,0,-5.743,1,0.0356,0.00856,2.22e-05,0.0934,0.452,80.048,4,40.516788482666016,20.43893814086914,-52.18158721923828,60.00377655029297,-54.74159622192383,2.440462589263916,13.98060417175293,1.2293962240219116,-40.18707656860352,14.49828052520752,4.858375549316406,34.345088958740234,-15.224167823791504,39.40811920166016,29.57154655456543,48.10182571411133,24.49295997619629,9.67273998260498,-33.88409805297852,-28.649173736572266,9.339621543884276,33.74665451049805,-3.241830587387085,42.40674591064453,-45.490230560302734,87.36894989013672,-47.08935928344727,72.60480499267578,56.3773307800293,17.065990447998047,21.73116683959961,18.34992027282715,-12.149348258972168,40.96728515625,1.507474660873413,21.378549575805664,113.46018981933594,-43.328311920166016,-2.8774898052215576,76.71318054199219,22.852109909057617,-37.5603141784668,28.52491950988769,-15.764680862426758,9.47987937927246,11.709955215454102,35.91022109985352,-55.822731018066406,81.5495376586914,4.215898990631104,-17.206417083740234,-16.57925033569336,10.729494094848633,-114.64481353759766,-13.592058181762695,-58.58415985107422,-1.7332051992416382,-22.57662582397461,23.42046546936035,54.093170166015625,-23.51035118103028,-4.769679546356201,-33.32836151123047,26.211332321166992,-13.335549354553224,-53.170597076416016,-50.001495361328125,11.31696605682373,-30.535200119018555,-27.91914749145508,-59.333255767822266,18.60587501525879,-29.830570220947266,-14.82575511932373,-14.28904151916504,-13.027926445007324,39.211219787597656,-12.579623222351074,-6.550438404083252,20.876447677612305,10.321249961853027,-73.569091796875,-18.836441040039062,24.642148971557617,26.40998268127441,-25.91131591796875,3.851255178451538,27.31258201599121,-25.44976234436035,10.7312593460083,33.87222671508789,40.88761520385742,-5.373361110687256,33.69208908081055,63.49953079223633,-46.9059944152832,-11.43382167816162,-18.465564727783203,24.2448844909668,7.736311435699463
Колхозники,41,113653,1,2008-01-01,0.655,0.567,0,-13.359,1,0.507,0.592,0.0,0.392,0.829,81.748,1,23.171680450439453,19.937376022338867,-34.49378967285156,42.7449951171875,-44.04831314086914,-0.018025180324912,4.031170845031738,3.8866918087005615,-40.8686752319336,18.437549591064453,3.7731528282165527,19.2037353515625,-7.415130615234375,28.827373504638672,24.446792602539062,40.44133377075195,16.284095764160156,6.44241189956665,-30.70809364318848,-26.11445617675781,6.039442539215088,20.464555740356445,2.003927230834961,32.95901107788086,-38.06391525268555,75.28776550292969,-31.279603958129883,52.4123649597168,38.740478515625,2.291898488998413,7.547692775726318,15.345048904418944,-9.404675483703612,40.20662689208984,-0.5064752101898193,10.180091857910156,74.26476287841797,-46.59215927124024,-5.554283618927002,52.86226272583008,22.91075897216797,-31.095844268798828,24.21774673461914,-9.618413925170898,6.04686450958252,3.632399559020996,25.01999855041504,-40.98863220214844,59.09525680541992,-1.4653931856155396,-18.075590133666992,-12.880574226379396,2.756726026535034,-81.1249008178711,-6.3387532234191895,-43.952415466308594,-5.491336822509766,-22.58607292175293,13.873771667480469,45.125526428222656,-13.09617042541504,-0.1760632097721099,-27.24424362182617,19.332538604736328,-6.873805999755859,-34.6106071472168,-38.7110710144043,9.586771965026855,-18.662982940673828,-12.26218318939209,-34.397823333740234,23.039714813232425,-15.52289867401123,-22.737340927124023,-2.373754501342773,3.3172287940979004,33.934207916259766,-4.395933628082275,2.0761878490448,9.01328468322754,4.998249530792236,-52.26622009277344,-4.558676242828369,18.07504844665528,28.700271606445312,-13.54919719696045,3.37459397315979,20.511350631713867,-13.38772964477539,8.112492561340332,27.297195434570312,25.776487350463867,-1.986836314201355,31.33290100097656,44.05426406860352,-37.51552581787109,-2.7317709922790527,-11.5259370803833,13.676645278930664,3.431973695755005
The Space Traveler,0,263133,0,2018-10-21,0.609,0.543,6,-7.532,0,0.0588,0.0108,0.841,0.22,0.481,166.013,4,56.35844039916992,28.86629867553711,-44.80978012084961,72.73294067382812,-49.69828414916992,8.92740535736084,13.118799209594728,2.1329667568206787,-37.973731994628906,27.07128524780273,-1.4120140075683594,44.94131851196289,-9.85953426361084,39.33903121948242,17.841930389404297,52.83532333374024,31.42013359069824,13.80088710784912,-31.25191116333008,-35.66857147216797,-1.3190579414367676,41.18961715698242,2.7598636150360107,40.054874420166016,-47.42311477661133,97.17276763916016,-49.90386581420898,67.37342071533203,65.28931427001953,9.504026412963867,12.825923919677734,18.195446014404297,-25.764293670654297,42.30134582519531,-17.692235946655273,22.28501319885254,107.52659606933594,-45.27946472167969,-4.881782054901123,89.25574493408203,9.394231796264648,-33.91994094848633,25.48312759399414,-10.947525024414062,3.2883312702178955,26.9399642944336,30.47130584716797,-62.989784240722656,90.9387664794922,7.83268404006958,-18.88382339477539,-19.33190155029297,17.389772415161133,-116.94961547851562,1.270633101463318,-59.85162734985352,-16.75229263305664,-35.68949890136719,27.59800148010254,47.41027069091797,-12.47215175628662,-15.714435577392578,-46.65218353271485,35.46025466918945,-9.340740203857422,-59.98876190185547,-52.68435287475586,4.72046422958374,-42.85063171386719,-34.57730484008789,-59.51619338989258,20.264686584472656,-31.282878875732425,-30.697111129760746,-13.126108169555664,-13.615036964416504,28.60869407653809,-5.357065200805664,10.883687019348145,23.97284698486328,25.90243148803711,-66.01171875,-18.52193832397461,18.22142791748047,41.37185287475586,-20.768110275268555,3.7895994186401367,21.85028839111328,-15.768006324768066,0.924617350101471,34.98039627075195,34.50410461425781,0.9150298833847046,36.93740463256836,60.951171875,-44.17612457275391,-6.1737494468688965,-15.618855476379396,32.53938293457031,10.597548484802246
Ода нашей любви (Вдох-Выдох),47,240000,0,2009-03-08,0.679,0.653,2,-5.485,0,0.0621,0.0234,4.33e-05,0.319,0.403,148.033,4,45.160377502441406,23.50822257995605,-44.39763259887695,58.64447021484375,-48.579864501953125,0.2690746188163757,16.064037322998047,2.520904541015625,-32.62621307373047,19.81196022033692,3.245671272277832,31.27604484558105,-11.983183860778809,32.04655456542969,24.86384391784668,47.83576583862305,28.938262939453125,6.943517684936523,-32.6323356628418,-28.649721145629883,1.8204879760742188,35.82180404663086,-1.1760153770446775,32.1942253112793,-44.40355682373047,84.10982513427734,-42.094844818115234,64.12370300292969,54.64545822143555,6.848544597625732,12.822515487670898,19.713424682617188,-15.913423538208008,41.28553771972656,-6.257711410522461,21.62972450256348,99.74449157714844,-50.47719955444336,-3.838046073913574,71.23224639892578,12.15924835205078,-34.95890045166016,26.06052017211914,-9.653231620788574,8.161906242370605,14.10988998413086,24.03949928283692,-52.65890121459961,78.5379409790039,3.980967044830322,-17.27534294128418,-16.97754669189453,8.103106498718262,-104.19241333007812,-4.953262805938721,-54.98443984985352,-9.363343238830566,-30.18315696716309,20.47294807434082,50.3985595703125,-19.21479606628418,-4.156815528869629,-40.740272521972656,21.90352439880371,-9.089803695678713,-45.02630615234375,-52.84975814819336,6.114063739776611,-29.11904525756836,-22.89322280883789,-49.44872283935547,20.82898330688477,-23.77947807312012,-18.42410659790039,-13.250066757202148,-4.91319751739502,35.16345977783203,-6.39017915725708,6.847251892089844,23.794458389282227,16.86660385131836,-58.19182205200195,-15.154327392578123,19.4764347076416,34.362098693847656,-18.442930221557617,8.362740516662598,21.791460037231445,-11.945840835571287,6.807329654693604,35.96923828125,30.468236923217773,-0.7851123809814453,32.7606086730957,53.27787780761719,-43.12613677978516,-10.212646484375,-19.887508392333984,23.416900634765625,9.993642807006836
Кругом тонирован,39,234987,1,2009-09-01,0.745,0.549,9,-6.741,1,0.329,0.861,0.0,0.131,0.58,85.922,4,39.34394073486328,13.893442153930664,-36.053993225097656,40.510772705078125,-51.224754333496094,-11.295034408569336,23.328821182250977,-3.7857494354248047,-30.68543243408203,28.30742073059082,3.304232120513916,17.788837432861328,-14.331847190856934,10.242406845092772,34.399131774902344,49.429229736328125,28.47468948364257,3.197568893432617,-37.70695114135742,-24.76802444458008,6.258288383483887,30.97962188720703,-7.090442180633545,16.223873138427734,-43.50287628173828,71.08824920654297,-23.40397834777832,68.19683074951172,44.43611907958984,-7.64844274520874,-2.524220943450928,21.23408508300781,-21.48027992248535,43.98588180541992,0.4339287877082824,19.26092338562012,83.89643096923828,-64.01534271240234,-2.0152857303619385,57.61371994018555,9.895183563232422,-30.23419952392578,28.031139373779297,-2.0230720043182373,12.41711711883545,5.922511100769043,15.7644624710083,-42.064754486083984,64.29116821289062,5.017485618591309,-23.06110954284668,-12.74744701385498,4.501973628997803,-83.93893432617188,-0.7246280312538147,-43.22684860229492,-16.09869956970215,-33.357940673828125,11.498639106750488,48.77497482299805,-7.894365310668945,17.9761962890625,-44.272647857666016,3.3164963722229004,0.946434199810028,-29.12095069885254,-47.11150741577149,7.081222057342529,-9.74205207824707,-9.70725440979004,-30.78662109375,26.240846633911133,-12.814253807067873,-10.797160148620604,-10.472434997558594,9.77932834625244,49.510780334472656,1.8431236743927,24.235092163085938,18.92108726501465,11.58501434326172,-44.6739616394043,-11.11629581451416,12.678070068359377,37.80017852783203,-12.53880214691162,10.443427085876465,13.496479988098145,0.5565411448478699,7.560149669647217,38.72568130493164,16.18650245666504,6.360713958740234,28.62925720214844,40.449066162109375,-40.9566764831543,-11.1622896194458,-18.51868438720703,11.622655868530272,14.70698070526123
SHINOBI,61,149380,1,2021-03-26,0.685,0.756,8,-6.415,1,0.243,0.427,0.0,0.226,0.517,145.942,4,46.078948974609375,28.758304595947266,-46.2248420715332,54.37066268920898,-64.85454559326172,-5.494582653045654,18.80728530883789,1.4467823505401611,-47.33220291137695,30.722400665283203,4.722962856292725,30.54973220825196,-12.015037536621094,39.85937881469727,37.520145416259766,61.49100875854492,32.415279388427734,4.646492958068848,-44.495853424072266,-35.81593322753906,5.461979866027832,30.03986167907715,-1.0837326049804688,40.54684829711914,-62.544246673583984,112.37580871582033,-42.12339019775391,81.08183288574219,69.29122924804688,-1.2886120080947876,2.098555088043213,23.59336280822754,-20.64399147033692,60.38409805297852,0.1482691466808319,20.64399147033692,115.99011993408205,-80.62894439697266,-6.947772979736328,75.4427719116211,17.327224731445312,-39.05028533935547,36.34535217285156,-7.5093231201171875,10.455679893493652,12.273992538452148,27.01566505432129,-64.43488311767578,90.67726135253906,2.106545925140381,-27.92579841613769,-15.77569580078125,6.883947372436523,-117.67149353027344,-5.991668224334717,-62.56288146972656,-12.208976745605469,-46.278541564941406,14.780692100524902,60.56747055053711,-19.945173263549805,10.623449325561523,-51.105690002441406,24.326923370361328,-4.503164291381836,-42.06298828125,-58.67512130737305,11.290953636169434,-22.3648681640625,-19.10367012023925,-44.58382415771485,36.27667999267578,-23.37998962402344,-32.9636116027832,-2.824040412902832,13.266459465026855,51.138275146484375,2.642158031463623,20.48935890197754,17.344213485717773,15.389312744140623,-68.19171142578125,-2.5252630710601807,19.50585556030273,50.27327728271485,-19.95895195007324,4.89110803604126,20.54549026489257,-11.260701179504396,11.883573532104492,54.15848922729492,30.699337005615234,3.135247230529785,43.80526351928711,63.26406097412109,-54.241432189941406,-4.714111328125,-18.83764266967773,23.143630981445312,9.588951110839844
Tonight,28,205413,0,2003-02-28,0.57,0.939,6,-5.993,1,0.0489,0.00393,0.0,0.0508,0.736,118.999,4,41.657623291015625,28.46332359313965,-49.34463119506836,57.22280883789063,-66.0997543334961,1.5980767011642456,12.34281063079834,4.9335103034973145,-54.86167526245117,23.49885368347168,6.454274654388428,32.385005950927734,-9.208521842956545,51.6375846862793,39.691627502441406,57.51607131958008,24.783735275268555,6.354691028594971,-43.43617630004883,-36.87478256225586,10.429377555847168,24.501325607299805,0.0327394194900989,50.62624740600586,-61.23516845703125,116.8564453125,-52.37263107299805,82.472412109375,75.32017517089844,5.855623722076416,10.866616249084473,24.05645751953125,-12.575953483581545,59.94071578979492,5.336222171783447,20.41297149658203,126.50827026367188,-71.66790771484375,-9.068513870239258,79.29340362548828,30.896240234375,-42.55706405639648,33.70665740966797,-16.7238826751709,7.898355960845947,10.599571228027344,35.908050537109375,-68.326416015625,93.0112533569336,-0.8215334415435791,-28.41398429870605,-16.53032875061035,9.870195388793944,-128.0720672607422,-12.39023208618164,-68.24382019042969,-3.0103938579559326,-40.8266716003418,18.021703720092773,63.43048095703125,-25.132896423339844,4.148932933807373,-44.58890914916992,30.850629806518555,-12.608614921569824,-52.74361038208008,-54.30485153198242,15.591099739074709,-28.70646476745605,-21.3526668548584,-53.279296875,36.46150207519531,-29.720367431640625,-36.43855667114258,-0.6386058330535889,6.6859283447265625,49.21289443969727,-5.215788841247559,1.2155615091323853,14.56536102294922,10.131133079528809,-82.76421356201172,0.9020846486091614,22.94356346130371,43.41209411621094,-23.8466796875,-2.940571546554565,27.697519302368164,-23.987905502319336,14.406131744384766,49.10731887817383,43.23031997680664,-3.803267240524292,44.80021286010742,72.4427490234375,-57.295257568359375,-1.372104287147522,-14.159396171569824,22.52629852294922,6.511295318603516
La Camisa Negra,35,196267,0,2005,0.699,0.846,5,-5.891,0,0.0345,0.392,0.0,0.303,0.956,103.018,4,39.65022277832031,28.33759307861328,-45.64262008666992,50.73353958129883,-60.23190307617188,-1.4259440898895264,18.821985244750977,1.928794503211975,-44.387393951416016,20.83279800415039,5.391842842102051,33.822113037109375,-12.64937686920166,39.2717399597168,35.50100326538086,56.04643630981445,28.168188095092773,6.92854642868042,-40.33760833740234,-33.721492767333984,8.738981246948242,27.86903953552246,-2.764103651046753,43.80942535400391,-56.8361701965332,105.5077896118164,-47.26261138916016,80.38060760498047,68.14586639404297,7.584773063659668,6.382055759429932,20.89340782165528,-16.44182777404785,49.67741394042969,3.497065305709839,23.37070655822754,121.08414459228516,-66.29515838623047,-7.276140213012695,78.1701431274414,19.323806762695312,-36.07180404663086,30.161283493041992,-13.057671546936035,9.569748878479004,10.114004135131836,33.263126373291016,-63.71337890625,90.87527465820312,6.422858238220215,-23.999813079833984,-13.113932609558104,13.492478370666504,-119.75093841552734,-12.72909927368164,-61.81821060180664,-3.990842342376709,-38.00635147094727,18.007375717163086,55.08747100830078,-22.93285179138184,5.69141960144043,-44.271240234375,25.96406555175781,-7.854099273681641,-48.64213180541992,-49.3329963684082,13.347431182861328,-27.391733169555664,-19.96258354187012,-52.82029342651367,32.36189651489258,-31.119293212890625,-30.060659408569336,-2.825845956802368,1.730757713317871,45.2244987487793,-1.1876850128173828,6.512668132781982,16.282012939453125,14.832712173461914,-75.45157623291016,-7.554158687591553,21.98370742797852,39.48992156982422,-23.676313400268555,1.927886724472046,21.798696517944336,-17.87042999267578,10.527772903442385,49.06120300292969,37.00908279418945,-1.4392311573028564,37.21292495727539,67.21658325195312,-53.47248077392578,-5.155248165130615,-14.76904582977295,23.641416549682617,7.62973165512085
